uid,perc_repeat_7,gender,age_group,regions_us
2338,0.47791798107255523,NA,NA,NA
2341,0.7206477732793523,NA,NA,NA
2342,0.45912653975363943,NA,NA,NA
2343,0.125,Female,18-44,West
2344,0.458656330749354,Male,45+,NA
2345,0.4437299035369775,Male,18-44,NA
2346,0.1724137931034483,Female,18-44,South
2347,0.6087912087912087,Male,18-44,West
2348,0.0,Female,45+,West
2349,0.0,Female,45+,NA
2351,0.5150602409638554,Female,45+,Northeast
2353,0.5296052631578947,Female,18-44,West
2354,0.45454545454545453,Female,45+,Northeast
2355,0.5176470588235295,Female,18-44,NA
2356,0.11764705882352941,Female,18-44,Midwest
2357,0.4011627906976744,NA,NA,NA
2358,0.6483516483516484,NA,NA,NA
2361,0.26229508196721313,Female,45+,Midwest
2362,0.23404255319148937,Female,18-44,Northeast
2366,0.7009966777408638,NA,NA,NA
2368,0.3625,Female,18-44,Midwest
2370,0.6185421089879689,NA,NA,NA
2371,0.5759493670886076,NA,NA,NA
2372,0.5878839590443686,Male,45+,NA
2373,0.6,Female,18-44,NA
2375,0.5986622073578596,Female,18-44,NA
2376,0.7544883303411131,Female,18-44,Midwest
2377,0.5875706214689266,NA,NA,NA
2378,0.5052083333333334,Female,18-44,NA
2380,0.2543859649122807,Female,18-44,South
2382,0.4411764705882353,Female,18-44,West
2383,0.10256410256410256,Female,18-44,Northeast
2384,0.4898419864559819,Male,45+,South
2385,0.33070866141732286,Female,18-44,West
2386,0.4383561643835616,Male,18-44,NA
2387,0.4484536082474227,Female,18-44,South
2388,0.2923076923076923,Female,18-44,NA
2389,0.6666666666666666,Female,18-44,South
2390,0.548792270531401,Female,45+,NA
2391,0.24242424242424243,Female,18-44,NA
2392,0.6033857315598549,Female,18-44,Midwest
2393,0.3604060913705584,Male,18-44,Midwest
2394,0.5214446952595937,Female,18-44,Midwest
2395,0.34297520661157027,Female,18-44,Midwest
2396,0.09259259259259259,Female,45+,Midwest
2397,0.5098591549295775,Male,45+,South
2398,0.6954732510288066,Female,18-44,NA
2399,0.373109243697479,Male,18-44,NA
2400,0.32972972972972975,Female,18-44,South
2401,0.17777777777777778,NA,NA,NA
2404,0.5237341772151899,Female,18-44,NA
2405,0.7198177676537585,Female,18-44,South
2406,0.20215633423180593,Female,18-44,South
2407,0.3843283582089552,Female,18-44,South
2410,0.466403162055336,Female,18-44,NA
2411,0.5199698568198945,NA,NA,NA
2412,0.5484375,Female,18-44,Midwest
2413,0.4719626168224299,NA,NA,NA
2414,0.13793103448275862,Female,45+,South
2417,0.6148969889064976,Female,18-44,West
2418,0.40038684719535783,Female,45+,Midwest
2419,0.4568345323741007,Female,18-44,NA
2420,0.0,Female,45+,Midwest
2421,0.44871794871794873,Female,18-44,Northeast
2423,0.290519877675841,Female,18-44,Northeast
2425,0.6875,NA,NA,NA
2426,0.47491638795986624,Female,18-44,South
2427,0.18686868686868688,Female,18-44,South
2428,0.7449069973427812,Female,45+,NA
2429,0.38461538461538464,Male,18-44,South
2430,0.41309255079006774,Male,45+,Midwest
2431,0.6673003802281369,Male,18-44,NA
2432,0.4581497797356828,NA,NA,NA
2433,0.29508196721311475,Male,18-44,Midwest
2435,0.571969696969697,Female,18-44,South
2437,0.11904761904761904,Female,18-44,NA
2440,0.3142857142857143,Female,18-44,South
2441,0.8408937034529451,Female,45+,South
2442,0.7007575757575758,Female,18-44,NA
2444,0.5526315789473685,Female,18-44,South
2446,0.5778301886792453,NA,NA,NA
2447,0.18081180811808117,Male,45+,South
2448,0.24545454545454545,Female,18-44,South
2450,0.41422594142259417,Female,18-44,Midwest
2451,0.26848249027237353,Female,18-44,Midwest
2452,0.4827586206896552,Male,45+,Northeast
2453,0.37037037037037035,Female,18-44,NA
2454,0.43383947939262474,Female,18-44,West
2456,0.0,Female,18-44,West
2458,0.582089552238806,Female,18-44,Northeast
2459,0.4,Female,18-44,Midwest
2460,0.6350114416475973,Female,18-44,South
2461,0.7285714285714285,Female,18-44,Midwest
2462,0.40476190476190477,Female,18-44,West
2463,0.21739130434782608,Female,18-44,Midwest
2464,0.5297805642633229,Female,45+,West
2468,0.3143631436314363,Female,18-44,Midwest
2469,0.28888888888888886,Female,18-44,South
2470,0.5169491525423728,Female,18-44,West
2471,0.26430517711171664,Female,18-44,South
2472,0.4876543209876543,Female,45+,Midwest
2473,0.41700404858299595,Female,18-44,South
2474,0.36231884057971014,Female,18-44,South
2475,0.16129032258064516,Female,18-44,Northeast
2476,0.14545454545454545,Female,45+,Midwest
2477,0.4308300395256917,NA,NA,NA
2478,0.30952380952380953,Female,18-44,NA
2479,0.4631083202511774,Female,45+,NA
2480,0.36046511627906974,Female,45+,NA
2481,0.3181818181818182,Female,18-44,Northeast
2482,0.46835443037974683,Female,18-44,Midwest
2483,0.21079691516709512,Female,45+,Midwest
2484,0.6014492753623188,Female,18-44,Midwest
2485,0.441588785046729,Female,18-44,South
2487,0.3626373626373626,Female,18-44,Northeast
2488,0.5404761904761904,Female,18-44,South
2489,0.44146341463414634,Female,18-44,West
2490,0.5911504424778761,Female,45+,West
2492,0.07692307692307693,Female,18-44,South
2493,0.3851944792973651,Female,18-44,West
2494,0.4647887323943662,Female,45+,South
2495,0.12631578947368421,Female,18-44,West
2496,0.5637480798771122,Female,18-44,NA
2497,0.16071428571428573,Female,18-44,South
2498,0.75,Female,45+,NA
2499,0.3460620525059666,Female,45+,NA
2500,0.46979166666666666,Female,18-44,NA
2502,0.5860215053763441,Female,18-44,West
2503,0.45121951219512196,Female,18-44,West
2504,0.6188811188811189,Female,45+,Midwest
2505,0.6513026052104208,Female,45+,NA
2506,0.5172413793103449,Male,18-44,NA
2507,0.48859315589353614,Female,45+,NA
2509,0.43137254901960786,Male,18-44,NA
2512,0.20357142857142857,Female,18-44,South
2513,0.4936440677966102,Female,18-44,West
2514,0.22033898305084745,Female,18-44,Northeast
2515,0.25193798449612403,Female,18-44,Northeast
2516,0.6502242152466368,Female,18-44,NA
2517,0.1588785046728972,Female,18-44,West
2518,0.4380952380952381,Female,18-44,West
2519,0.5271317829457365,Female,18-44,NA
2520,0.40189125295508277,Female,18-44,NA
2521,0.08333333333333333,Female,18-44,South
2522,0.5253164556962026,Female,45+,NA
2526,0.5466666666666666,Female,18-44,NA
2527,0.6842105263157895,Female,45+,NA
2528,0.16793893129770993,Female,18-44,South
2529,0.4185185185185185,Female,18-44,NA
2532,0.32,Female,18-44,Northeast
2536,0.4782608695652174,Female,18-44,Northeast
2537,0.3333333333333333,NA,NA,NA
2538,0.10416666666666667,Female,18-44,Northeast
2539,0.20300751879699247,Female,18-44,NA
2540,0.30363036303630364,Female,18-44,South
2541,0.28846153846153844,Female,45+,Midwest
2542,0.6226600985221675,Female,18-44,South
2543,0.358974358974359,Female,18-44,Midwest
2545,0.6656346749226006,NA,NA,NA
2546,0.6285714285714286,Female,18-44,NA
2547,0.3333333333333333,Female,18-44,Midwest
2548,0.50814332247557,Female,18-44,South
2550,0.42038216560509556,Female,18-44,NA
2552,0.4577114427860697,Female,45+,NA
2553,0.6143067846607669,NA,NA,NA
2554,0.6370170709793351,Female,18-44,Midwest
2555,0.029411764705882353,Female,18-44,South
2556,0.300561797752809,NA,NA,NA
2557,0.45726495726495725,Female,18-44,West
2559,0.26582278481012656,Female,18-44,South
2560,0.40524193548387094,Male,45+,South
2561,0.4839650145772595,Female,18-44,South
2562,0.51931330472103,Female,18-44,Northeast
2564,0.20588235294117646,Female,18-44,West
2565,0.23865546218487396,Female,18-44,Midwest
2566,0.7661647475642162,NA,NA,NA
2567,0.45161290322580644,NA,NA,NA
2572,0.5348017621145374,Female,18-44,Midwest
2574,0.6589958158995816,Male,18-44,South
2575,0.22535211267605634,Male,45+,South
2577,0.45754716981132076,NA,NA,NA
2578,0.42857142857142855,Female,18-44,South
2579,0.6094920899250624,Female,18-44,South
2580,0.31937984496124033,Female,18-44,Midwest
2581,0.2998236331569665,Male,45+,Midwest
2582,0.6573643410852713,Female,18-44,NA
2583,0.6052631578947368,Female,18-44,Midwest
2584,0.3723404255319149,Male,45+,South
2585,0.7578616352201258,NA,NA,NA
2588,0.34025717111770526,Female,18-44,Midwest
2589,0.473491773308958,Female,18-44,South
2590,0.5170454545454546,Female,18-44,NA
2591,0.47710622710622713,Female,18-44,South
2592,0.14432989690721648,NA,NA,NA
2593,0.3392857142857143,Female,18-44,Midwest
2595,0.31313131313131315,Male,18-44,South
2596,0.37735849056603776,NA,NA,NA
2598,0.3393665158371041,Female,18-44,NA
2600,0.6496815286624203,Female,18-44,NA
2601,0.41732283464566927,Female,18-44,NA
2603,0.5646687697160884,NA,NA,NA
2604,0.26153846153846155,Female,18-44,Northeast
2605,0.2831858407079646,Male,45+,NA
2606,0.3333333333333333,Female,18-44,West
2607,0.4189189189189189,Female,18-44,NA
2608,0.30710659898477155,NA,NA,NA
2609,0.40860215053763443,Female,18-44,Midwest
2610,0.3611111111111111,Female,18-44,NA
2612,0.6542168674698795,Female,18-44,NA
2613,0.4755700325732899,Female,18-44,Midwest
2614,0.36338028169014086,NA,NA,NA
2615,0.3064516129032258,Female,18-44,NA
2621,0.05747126436781609,Male,18-44,Midwest
2624,0.38095238095238093,Female,18-44,NA
2627,0.5198675496688742,Male,18-44,South
2628,0.4158523344191097,Female,45+,NA
2629,0.3519736842105263,Female,18-44,NA
2630,0.6078431372549019,Female,45+,Northeast
2632,0.44594594594594594,Male,45+,West
2633,0.3711111111111111,Female,18-44,Northeast
2634,0.18274111675126903,Female,18-44,West
2635,0.45288753799392095,Female,18-44,South
2638,0.13692946058091288,Female,18-44,NA
2639,0.589041095890411,Female,18-44,Northeast
2640,0.5257731958762887,Female,18-44,South
2642,0.4556354916067146,Female,18-44,NA
2643,0.20270270270270271,Female,18-44,South
2644,0.5532094594594594,Female,18-44,West
2646,0.7048832271762208,Female,18-44,Midwest
2647,0.572992700729927,Female,18-44,Northeast
2648,0.2785515320334262,Female,18-44,South
2649,0.7028901734104046,Female,18-44,South
2650,0.6193181818181818,Female,18-44,West
2651,0.6899462778204144,Female,18-44,Northeast
2652,0.10256410256410256,Female,45+,Midwest
2653,0.3230769230769231,Male,18-44,West
2654,0.6877828054298643,Female,45+,NA
2655,0.2808988764044944,Female,45+,West
2656,0.22058823529411764,Female,45+,South
2658,0.3368421052631579,Female,18-44,South
2659,0.30851063829787234,Female,45+,South
2660,0.2625,Female,18-44,NA
2661,0.41422594142259417,Female,18-44,West
2662,0.5395348837209303,Female,45+,South
2663,0.5416666666666666,Male,18-44,West
2665,0.33410672853828305,Female,18-44,South
2666,0.4784688995215311,NA,NA,NA
2667,0.7583732057416268,Female,18-44,South
2672,0.6929982046678635,Male,18-44,NA
2673,0.39299610894941633,Female,45+,South
2674,0.25149700598802394,Female,18-44,West
2675,0.3218390804597701,NA,NA,NA
2676,0.29411764705882354,Female,18-44,South
2679,0.12781954887218044,Female,18-44,Midwest
2680,0.5822368421052632,Male,18-44,NA
2681,0.5072463768115942,Female,18-44,South
2682,0.44936708860759494,Male,18-44,NA
2683,0.26174496644295303,Female,18-44,South
2684,0.20454545454545456,Female,18-44,South
2685,0.6629834254143646,Female,18-44,NA
2686,0.56,Female,45+,West
2688,0.32608695652173914,Female,18-44,Northeast
2689,0.0,Female,18-44,West
2691,0.4857142857142857,Female,18-44,NA
2693,0.580078125,Female,45+,South
2694,0.49311926605504586,Female,18-44,West
2696,0.4930795847750865,NA,NA,NA
2697,0.4028776978417266,Female,18-44,Midwest
2698,0.5885826771653543,NA,NA,NA
2699,0.3333333333333333,Female,18-44,Midwest
2700,0.4959349593495935,Female,18-44,Midwest
2702,0.45794392523364486,Female,18-44,South
2704,0.46586345381526106,Female,18-44,Midwest
2705,0.7321428571428571,Female,18-44,NA
2706,0.4067796610169492,Female,18-44,NA
2707,0.3042168674698795,NA,NA,NA
2708,0.3617021276595745,Female,45+,NA
2709,0.43190661478599224,Female,18-44,South
2710,0.23728813559322035,Female,18-44,South
2711,0.6290322580645161,Female,18-44,NA
2712,0.5670103092783505,Female,18-44,West
2713,0.10714285714285714,Female,18-44,NA
2714,0.15625,Female,18-44,NA
2715,0.06557377049180328,NA,NA,NA
2716,0.3698630136986301,Female,18-44,NA
2717,0.5694444444444444,Female,18-44,NA
2718,0.125,Female,18-44,Northeast
2719,0.2692307692307692,Female,18-44,NA
2721,0.4044943820224719,Female,18-44,NA
2722,0.5248868778280543,Female,18-44,Northeast
2723,0.6246056782334385,Female,18-44,West
2724,0.5223880597014925,Female,18-44,Northeast
2725,0.6389776357827476,Male,18-44,South
2726,0.5314685314685315,Male,45+,NA
2728,0.5567010309278351,Male,45+,NA
2729,0.676954732510288,Female,18-44,NA
2730,0.47333333333333333,Female,18-44,NA
2731,0.5718654434250765,Female,45+,West
2732,0.3446601941747573,Female,18-44,West
2733,0.32926829268292684,NA,NA,NA
2735,0.2,Male,18-44,South
2736,0.45454545454545453,NA,NA,NA
2737,0.4594594594594595,Female,18-44,South
2738,0.34146341463414637,Female,45+,West
2739,0.24444444444444444,Female,18-44,NA
2740,0.6591375770020534,Male,18-44,Midwest
2741,0.5948275862068966,Female,18-44,South
2742,0.34648581997533906,Female,18-44,NA
2743,0.5269461077844312,Male,18-44,South
2744,0.5335365853658537,Female,45+,Midwest
2745,0.3793103448275862,Male,45+,Midwest
2746,0.2720763723150358,NA,NA,NA
2747,0.18048780487804877,Female,18-44,Northeast
2748,0.24193548387096775,Female,18-44,NA
2749,0.6058344640434192,Male,18-44,Midwest
2756,0.5126353790613718,Female,18-44,NA
2757,0.47959183673469385,Female,18-44,Northeast
2758,0.3120567375886525,Female,18-44,Northeast
2759,0.45932203389830506,NA,NA,NA
2760,0.1951219512195122,Female,45+,Northeast
2761,0.6531073446327683,Male,18-44,NA
2762,0.21428571428571427,Male,18-44,South
2763,0.33707865168539325,Male,45+,South
2764,0.4754335260115607,Female,18-44,South
2765,0.29213483146067415,Female,18-44,South
2766,0.5269121813031161,NA,NA,NA
2767,0.5931558935361216,Female,18-44,South
2768,0.44642857142857145,Male,18-44,NA
2769,0.4405850091407678,Female,18-44,West
2770,0.4547738693467337,Female,18-44,Northeast
2772,0.4666666666666667,Female,18-44,Midwest
2773,0.24615384615384617,Female,18-44,Northeast
2774,0.5833333333333334,NA,NA,NA
2775,0.6136363636363636,NA,NA,NA
2776,0.3191489361702128,Female,18-44,South
2778,0.24193548387096775,Female,18-44,South
2779,0.5986394557823129,Male,45+,South
2780,0.5030927835051546,Female,18-44,NA
2781,0.17829457364341086,Female,18-44,South
2782,0.21782178217821782,Male,18-44,South
2783,0.32727272727272727,Female,18-44,Midwest
2784,0.46880907372400754,Female,18-44,NA
2785,0.21212121212121213,Female,45+,Northeast
2786,0.03333333333333333,Female,18-44,South
2787,0.4140127388535032,NA,NA,NA
2788,0.34615384615384615,Female,45+,Midwest
2789,0.23706896551724138,Male,18-44,Northeast
2790,0.4318181818181818,Female,18-44,Northeast
2791,0.5161707632600259,Male,18-44,South
2792,0.2852852852852853,Female,18-44,Midwest
2793,0.3686131386861314,Female,18-44,Northeast
2794,0.35064935064935066,Female,18-44,West
2795,0.42735042735042733,Female,18-44,West
2797,0.16822429906542055,NA,NA,NA
2799,0.546236559139785,Female,18-44,NA
2800,0.4289772727272727,Female,18-44,South
2802,0.3333333333333333,Female,18-44,Midwest
2803,0.43875278396436523,Female,18-44,West
2804,0.5291295407813571,Female,45+,South
2805,0.569023569023569,Male,18-44,NA
2806,0.6038961038961039,Female,45+,West
2807,0.6126126126126126,Male,18-44,West
2809,0.43243243243243246,NA,NA,NA
2810,0.4228571428571429,Male,45+,Northeast
2812,0.37593984962406013,Female,45+,NA
2814,0.4343891402714932,Female,45+,Northeast
2815,0.29545454545454547,Female,18-44,South
2816,0.631578947368421,Female,18-44,NA
2817,0.6888252148997135,Male,18-44,NA
2818,0.5968379446640316,Male,45+,Northeast
2820,0.2978723404255319,Female,18-44,Midwest
2821,0.6129837702871411,Male,18-44,Northeast
2823,0.18831168831168832,Female,45+,NA
2824,0.34032634032634035,Female,18-44,West
2825,0.6115485564304461,Female,18-44,NA
2827,0.47813121272365805,Male,18-44,Midwest
2828,0.15384615384615385,Male,18-44,South
2829,0.25,Male,18-44,South
2830,0.4959677419354839,Female,45+,South
2831,0.8248239436619719,NA,NA,NA
2832,0.1568627450980392,Female,18-44,Midwest
2833,0.6277227722772277,Male,18-44,South
2835,0.04,Female,45+,NA
2836,0.5673575129533679,NA,NA,NA
2838,0.2702702702702703,Female,18-44,South
2843,0.7008547008547008,Male,45+,NA
2844,0.16,Female,18-44,West
2845,0.5886143931256713,NA,NA,NA
2846,0.7093023255813954,NA,NA,NA
2847,0.30275229357798167,Female,45+,South
2849,0.13617021276595745,Female,18-44,West
2851,0.5639013452914798,Male,18-44,West
2854,0.6216216216216216,Female,18-44,Midwest
2856,0.07291666666666667,Female,18-44,South
2857,0.49182561307901906,Male,18-44,Northeast
2859,0.6504201680672269,Female,45+,West
2860,0.3829787234042553,Female,18-44,Northeast
2865,0.48013245033112584,Female,18-44,West
2866,0.6697398748765229,Female,18-44,NA
2869,0.4418604651162791,Female,45+,South
2870,0.5584415584415584,Female,18-44,Northeast
2871,0.20588235294117646,Male,45+,NA
2872,0.4535211267605634,Female,18-44,West
2874,0.07407407407407407,Female,18-44,NA
2876,0.43243243243243246,Female,18-44,Northeast
2877,0.16748768472906403,Female,18-44,South
2878,0.4803030303030303,Female,18-44,West
2879,0.5188916876574308,Female,18-44,NA
2880,0.35684647302904565,Female,18-44,Midwest
2881,0.615916955017301,Female,18-44,NA
2882,0.4,Female,18-44,Midwest
2883,0.4837476099426386,Female,18-44,NA
2886,0.09230769230769231,Female,18-44,South
2887,0.26785714285714285,Female,45+,South
2888,0.5283687943262412,Female,45+,South
2889,0.25806451612903225,Female,18-44,South
2890,0.2978723404255319,Female,18-44,NA
2891,0.5170068027210885,Female,18-44,Midwest
2892,0.49389416553595655,Female,45+,Midwest
2893,0.45652173913043476,Female,45+,Midwest
2894,0.3711340206185567,Female,18-44,South
2895,0.6613545816733067,Male,18-44,West
2898,0.4230769230769231,Female,18-44,NA
2899,0.21875,Female,18-44,West
2900,0.661188369152971,Female,18-44,South
2902,0.6136865342163356,Male,45+,NA
2903,0.455005055611729,NA,NA,NA
2904,0.5240506329113924,Female,18-44,NA
2905,0.2436548223350254,Female,18-44,Northeast
2908,0.2640449438202247,Female,45+,Midwest
2909,0.12096774193548387,Female,18-44,NA
2911,0.3520140105078809,Male,18-44,West
2912,0.48220064724919093,Female,18-44,NA
2913,0.47619047619047616,Female,18-44,South
2914,0.6288659793814433,NA,NA,NA
2915,0.3,Female,18-44,South
2916,0.3333333333333333,Female,45+,South
2917,0.640650406504065,Female,18-44,West
2918,0.49530956848030017,Female,18-44,South
2919,0.5037593984962406,Female,45+,NA
2920,0.43223443223443225,Female,18-44,Midwest
2921,0.5517826825127334,Female,18-44,Midwest
2925,0.5123456790123457,Female,18-44,West
2926,0.4642857142857143,Female,18-44,West
2927,0.8304668304668305,Female,45+,South
2928,0.3333333333333333,Female,45+,West
2930,0.4444444444444444,Male,18-44,NA
2931,0.49032258064516127,NA,NA,NA
2932,0.40636042402826855,Female,45+,NA
2933,0.3047619047619048,NA,NA,NA
2934,0.0,Female,18-44,South
2935,0.38,Male,18-44,West
2937,0.49493243243243246,NA,NA,NA
2939,0.30184804928131415,NA,NA,NA
2940,0.27380952380952384,Female,18-44,NA
2941,0.7656765676567657,Female,45+,South
2942,0.5181818181818182,Female,45+,NA
2943,0.3333333333333333,Female,18-44,South
2944,0.2625,NA,NA,NA
2945,0.3559322033898305,Female,18-44,NA
2946,0.4636363636363636,Female,18-44,Northeast
2947,0.6557169930511687,Female,18-44,Northeast
2948,0.6195372750642674,Female,18-44,West
2949,0.041666666666666664,Female,18-44,Midwest
2950,0.44529262086513993,Female,18-44,West
2951,0.3284671532846715,Female,18-44,South
2952,0.5788617886178862,Male,45+,NA
